source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,9,4,1,,HTML table 9; row 4; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,9,4,2,Signage Plan of Group 1II File Size: 84.9 MB | Language: English,HTML table 9; row 4; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,9,4,3,24-06-2021,HTML table 9; row 4; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,9,4,4,Click here to Download,HTML table 9; row 4; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,9,5,1,,HTML table 9; row 5; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,9,5,2,Signage Plan of Group 1VFile Size: 89.1 MB | Language: English,HTML table 9; row 5; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,9,5,3,24-06-2021,HTML table 9; row 5; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,9,5,4,Click here to Download,HTML table 9; row 5; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,1,1,S. No.,HTML table 10; row 1; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,1,2,Subject,HTML table 10; row 1; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,1,3,Uploaded Date,HTML table 10; row 1; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,1,4,View/Download,HTML table 10; row 1; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,2,1,,HTML table 10; row 2; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,2,2,Land Acquisition Details of Ganga Expressway File Size: 70.42 KB | Language: Hindi,HTML table 10; row 2; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,2,3,25-04-2022,HTML table 10; row 2; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,2,4,Click here to View/Download,HTML table 10; row 2; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,3,1,,HTML table 10; row 3; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,3,2,Land Acquisition Details of Ganga Expressway File Size: 70.89 KB | Language: Hindi,HTML table 10; row 3; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,3,3,18-04-2022,HTML table 10; row 3; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,3,4,Click here to View/Download,HTML table 10; row 3; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,4,1,,HTML table 10; row 4; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,4,2,Land Acquisition Details of Ganga Expressway File Size: 70.43 KB | Language: Hindi,HTML table 10; row 4; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,4,3,11-04-2022,HTML table 10; row 4; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,4,4,Click here to View/Download,HTML table 10; row 4; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,5,1,,HTML table 10; row 5; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,5,2,Land Acquisition Details of Ganga Expressway File Size: 70.67 KB | Language: Hindi,HTML table 10; row 5; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,5,3,04-04-2022,HTML table 10; row 5; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,5,4,Click here to View/Download,HTML table 10; row 5; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,6,1,,HTML table 10; row 6; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,6,2,Land Acquisition Details of Ganga Expressway File Size: 70.96 KB | Language: Hindi,HTML table 10; row 6; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,6,3,28-03-2022,HTML table 10; row 6; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,6,4,Click here to View/Download,HTML table 10; row 6; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,7,1,,HTML table 10; row 7; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,7,2,Land Acquisition Details of Ganga Expressway File Size: 70.46 KB | Language: Hindi,HTML table 10; row 7; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,7,3,21-03-2022,HTML table 10; row 7; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,7,4,Click here to View/Download,HTML table 10; row 7; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,8,1,,HTML table 10; row 8; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,8,2,Land Acquisition Details of Ganga Expressway File Size: 71 KB | Language: Hindi,HTML table 10; row 8; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,8,3,01-03-2022,HTML table 10; row 8; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,8,4,Click here to View/Download,HTML table 10; row 8; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,9,1,,HTML table 10; row 9; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,9,2,Land Acquisition Details of Ganga Expressway File Size: 71 KB | Language: Hindi,HTML table 10; row 9; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,9,3,21-02-2022,HTML table 10; row 9; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,9,4,Click here to View/Download,HTML table 10; row 9; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,10,1,,HTML table 10; row 10; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,10,2,Land Acquisition Details of Ganga Expressway File Size: 71 KB | Language: Hindi,HTML table 10; row 10; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,10,3,14-02-2022,HTML table 10; row 10; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,10,4,Click here to View/Download,HTML table 10; row 10; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,11,1,,HTML table 10; row 11; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,11,2,Land Acquisition Details of Ganga Expressway File Size: 70.80 KB | Language: Hindi,HTML table 10; row 11; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,11,3,08-02-2022,HTML table 10; row 11; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,11,4,Click here to View/Download,HTML table 10; row 11; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,12,1,,HTML table 10; row 12; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,12,2,Land Acquisition Details of Ganga Expressway File Size: 73.58 KB | Language: Hindi,HTML table 10; row 12; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,12,3,17-01-2022,HTML table 10; row 12; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,12,4,Click here to View/Download,HTML table 10; row 12; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,13,1,,HTML table 10; row 13; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,13,2,Land Acquisition Details of Ganga Expressway File Size: 73.45 KB | Language: Hindi,HTML table 10; row 13; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,13,3,11-01-2022,HTML table 10; row 13; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,13,4,Click here to View/Download,HTML table 10; row 13; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,14,1,,HTML table 10; row 14; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,14,2,Land Acquisition Details of Ganga Expressway File Size: 70.58 KB | Language: Hindi,HTML table 10; row 14; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,14,3,03-01-2022,HTML table 10; row 14; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,14,4,Click here to View/Download,HTML table 10; row 14; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,15,1,,HTML table 10; row 15; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,15,2,Land Acquisition Details of Ganga Expressway File Size: 72.54 KB | Language: Hindi,HTML table 10; row 15; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,15,3,27-12-2021,HTML table 10; row 15; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,15,4,Click here to View/Download,HTML table 10; row 15; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,16,1,,HTML table 10; row 16; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,16,2,Land Acquisition Details of Ganga Expressway File Size: 72.77 KB | Language: Hindi,HTML table 10; row 16; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,16,3,20-12-2021,HTML table 10; row 16; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,16,4,Click here to View/Download,HTML table 10; row 16; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,17,1,,HTML table 10; row 17; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,17,2,Land Acquisition Details of Ganga Expressway File Size: 70.97 KB | Language: Hindi,HTML table 10; row 17; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,17,3,13-12-2021,HTML table 10; row 17; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,17,4,Click here to View/Download,HTML table 10; row 17; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,18,1,,HTML table 10; row 18; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,18,2,Land Acquisition Details of Ganga Expressway File Size: 73.16 KB | Language: Hindi,HTML table 10; row 18; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,18,3,06-12-2021,HTML table 10; row 18; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,18,4,Click here to View/Download,HTML table 10; row 18; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,19,1,,HTML table 10; row 19; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,19,2,Land Acquisition Details of Ganga Expressway File Size: 73.16 KB | Language: Hindi,HTML table 10; row 19; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,19,3,01-12-2021,HTML table 10; row 19; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,19,4,Click here to View/Download,HTML table 10; row 19; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,20,1,,HTML table 10; row 20; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,20,2,Land Acquisition Details of Ganga Expressway File Size: 70.91 KB | Language: Hindi,HTML table 10; row 20; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,20,3,23-11-2021,HTML table 10; row 20; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,20,4,Click here to View/Download,HTML table 10; row 20; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,21,1,,HTML table 10; row 21; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,21,2,Land Acquisition Details of Ganga Expressway File Size: 74.95 KB | Language: Hindi,HTML table 10; row 21; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,21,3,08-11-2021,HTML table 10; row 21; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,21,4,Click here to View/Download,HTML table 10; row 21; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,22,1,,HTML table 10; row 22; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,22,2,Land Acquisition Details of Ganga Expressway File Size: 74.70 KB | Language: Hindi,HTML table 10; row 22; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,22,3,01-11-2021,HTML table 10; row 22; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,22,4,Click here to View/Download,HTML table 10; row 22; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,23,1,,HTML table 10; row 23; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,23,2,Land Acquisition Details of Ganga Expressway File Size: 74.59 KB | Language: Hindi,HTML table 10; row 23; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,23,3,25-10-2021,HTML table 10; row 23; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,23,4,Click here to View/Download,HTML table 10; row 23; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,24,1,,HTML table 10; row 24; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,24,2,Land Acquisition Details of Ganga Expressway File Size: 71.44 KB | Language: Hindi,HTML table 10; row 24; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,24,3,18-10-2021,HTML table 10; row 24; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,24,4,Click here to View/Download,HTML table 10; row 24; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,25,1,,HTML table 10; row 25; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,25,2,Land Acquisition Details of Ganga Expressway File Size: 70.93 KB | Language: Hindi,HTML table 10; row 25; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,25,3,11-10-2021,HTML table 10; row 25; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,25,4,Click here to View/Download,HTML table 10; row 25; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,26,1,,HTML table 10; row 26; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,26,2,Land Acquisition Details of Ganga Expressway File Size: 70.983KB | Language: Hindi,HTML table 10; row 26; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,26,3,04-10-2021,HTML table 10; row 26; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,26,4,Click here to View/Download,HTML table 10; row 26; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,27,1,,HTML table 10; row 27; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,27,2,Land Acquisition Details of Ganga Expressway File Size: 74.53KB | Language: Hindi,HTML table 10; row 27; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,27,3,27-09-2021,HTML table 10; row 27; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,27,4,Click here to View/Download,HTML table 10; row 27; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,28,1,,HTML table 10; row 28; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,28,2,Land Acquisition Details of Ganga Expressway File Size: 74.17KB | Language: Hindi,HTML table 10; row 28; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,28,3,20-09-2021,HTML table 10; row 28; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,28,4,Click here to View/Download,HTML table 10; row 28; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,29,1,,HTML table 10; row 29; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,29,2,Land Acquisition Details of Ganga Expressway File Size: 74.35KB | Language: Hindi,HTML table 10; row 29; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,29,3,06-09-2021,HTML table 10; row 29; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,29,4,Click here to View/Download,HTML table 10; row 29; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,30,1,,HTML table 10; row 30; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,30,2,Land Acquisition Details of Ganga Expressway File Size: 74.53KB | Language: Hindi,HTML table 10; row 30; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,30,3,31-08-2021,HTML table 10; row 30; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,30,4,Click here to View/Download,HTML table 10; row 30; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,31,1,,HTML table 10; row 31; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,31,2,Land Acquisition Details of Ganga Expressway File Size: 74.72KB | Language: Hindi,HTML table 10; row 31; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,31,3,24-08-2021,HTML table 10; row 31; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,31,4,Click here to View/Download,HTML table 10; row 31; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,32,1,,HTML table 10; row 32; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,32,2,Land Acquisition Details of Ganga Expressway File Size: 87.40KB | Language: Hindi,HTML table 10; row 32; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,32,3,16-08-2021,HTML table 10; row 32; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,32,4,Click here to View/Download,HTML table 10; row 32; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,33,1,,HTML table 10; row 33; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,33,2,Land Acquisition Details of Ganga Expressway File Size: 74.33KB | Language: Hindi,HTML table 10; row 33; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,33,3,09-08-2021,HTML table 10; row 33; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,33,4,Click here to View/Download,HTML table 10; row 33; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,34,1,,HTML table 10; row 34; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,34,2,Land Acquisition Details of Ganga Expressway File Size: 74.33KB | Language: Hindi,HTML table 10; row 34; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,34,3,02-08-2021,HTML table 10; row 34; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,34,4,Click here to View/Download,HTML table 10; row 34; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,35,1,,HTML table 10; row 35; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,35,2,Land Acquisition Details of Ganga Expressway File Size: 74.37KB | Language: Hindi,HTML table 10; row 35; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,35,3,27-07-2021,HTML table 10; row 35; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,35,4,Click here to View/Download,HTML table 10; row 35; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,36,1,,HTML table 10; row 36; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,36,2,Land Acquisition Details of Ganga Expressway File Size: 74.50KB | Language: Hindi,HTML table 10; row 36; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,36,3,19-07-2021,HTML table 10; row 36; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,36,4,Click here to View/Download,HTML table 10; row 36; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,37,1,,HTML table 10; row 37; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,37,2,Land Acquisition Details of Ganga Expressway File Size: 71.34KB | Language: Hindi,HTML table 10; row 37; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,37,3,12-07-2021,HTML table 10; row 37; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,37,4,Click here to View/Download,HTML table 10; row 37; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,38,1,,HTML table 10; row 38; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,38,2,Land Acquisition Details of Ganga Expressway File Size: 70.10KB | Language: Hindi,HTML table 10; row 38; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,38,3,06-07-2021,HTML table 10; row 38; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,38,4,Click here to View/Download,HTML table 10; row 38; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,39,1,,HTML table 10; row 39; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,39,2,Land Acquisition Details of Ganga Expressway File Size: 69.26KB | Language: Hindi,HTML table 10; row 39; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,39,3,28-06-2021,HTML table 10; row 39; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,39,4,Click here to View/Download,HTML table 10; row 39; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,40,1,,HTML table 10; row 40; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,40,2,Land Acquisition Details of Ganga Expressway File Size: 70.12KB | Language: Hindi,HTML table 10; row 40; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,40,3,21-06-2021,HTML table 10; row 40; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,40,4,Click here to View/Download,HTML table 10; row 40; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,41,1,,HTML table 10; row 41; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,41,2,Land Acquisition Details of Ganga Expressway File Size: 70.60KB | Language: Hindi,HTML table 10; row 41; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,41,3,14-06-2021,HTML table 10; row 41; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,41,4,Click here to View/Download,HTML table 10; row 41; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,42,1,,HTML table 10; row 42; column 1,review_required
