source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,1,4,,PDF page 29; detected table 3; row 1; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,1,5,,PDF page 29; detected table 3; row 1; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,1,6,TABLE 3. DESIGN SPEED (KM/HR),PDF page 29; detected table 3; row 1; column 6,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,1,8,,PDF page 29; detected table 3; row 1; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,2,3,SLOPE OF,PDF page 29; detected table 3; row 2; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,3,5,TABLE 4. RULING,PDF page 29; detected table 3; row 3; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,3,7,TABLE 5. MINIMUM,PDF page 29; detected table 3; row 3; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,4,3,THE,PDF page 29; detected table 3; row 4; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,5,3,COUNTRY,PDF page 29; detected table 3; row 5; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,6,3,(%),PDF page 29; detected table 3; row 6; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,7,1,Mountainous,PDF page 29; detected table 3; row 7; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,7,2,25-60,PDF page 29; detected table 3; row 7; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,7,5,50,PDF page 29; detected table 3; row 7; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,7,7,40,PDF page 29; detected table 3; row 7; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,8,1,Steep,PDF page 29; detected table 3; row 8; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,8,2,>60,PDF page 29; detected table 3; row 8; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,8,5,40,PDF page 29; detected table 3; row 8; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,3,8,7,30,PDF page 29; detected table 3; row 8; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,4,1,1,TABLE 1. NAME,PDF page 29; detected table 4; row 1; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,4,2,1,OF,PDF page 29; detected table 4; row 2; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,29,4,3,1,TERRAIN,PDF page 29; detected table 4; row 3; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,1,1,,PDF page 30; detected table 1; row 1; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,1,2,Speed(km/hr),PDF page 30; detected table 1; row 1; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,1,3,,PDF page 30; detected table 1; row 1; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,1,4,,PDF page 30; detected table 1; row 1; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,1,5,Stopping sight distance (m),PDF page 30; detected table 1; row 1; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,1,6,,PDF page 30; detected table 1; row 1; column 6,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,1,7,,PDF page 30; detected table 1; row 1; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,1,8,Intermediate sight distance (m),PDF page 30; detected table 1; row 1; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,1,9,,PDF page 30; detected table 1; row 1; column 9,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,2,1,20,PDF page 30; detected table 1; row 2; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,2,4,20,PDF page 30; detected table 1; row 2; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,2,7,40,PDF page 30; detected table 1; row 2; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,3,1,25,PDF page 30; detected table 1; row 3; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,3,4,25,PDF page 30; detected table 1; row 3; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,3,7,50,PDF page 30; detected table 1; row 3; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,4,1,30,PDF page 30; detected table 1; row 4; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,4,4,30,PDF page 30; detected table 1; row 4; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,4,7,60,PDF page 30; detected table 1; row 4; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,5,1,35,PDF page 30; detected table 1; row 5; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,5,4,40,PDF page 30; detected table 1; row 5; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,5,7,80,PDF page 30; detected table 1; row 5; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,6,1,40,PDF page 30; detected table 1; row 6; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,6,4,45,PDF page 30; detected table 1; row 6; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,6,7,90,PDF page 30; detected table 1; row 6; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,7,1,50,PDF page 30; detected table 1; row 7; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,7,4,60,PDF page 30; detected table 1; row 7; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,1,7,7,120,PDF page 30; detected table 1; row 7; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,1,1,NAME,PDF page 30; detected table 2; row 1; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,1,2,"CROSS SLOPE OF
THE COUNTRY (%)",PDF page 30; detected table 2; row 1; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,1,3,,PDF page 30; detected table 2; row 1; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,1,4,MOUNTAINOUS AND STEEP TERRAIN,PDF page 30; detected table 2; row 1; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,1,14,,PDF page 30; detected table 2; row 1; column 14,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,2,3,,PDF page 30; detected table 2; row 2; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,2,4,OPEN AREAS,PDF page 30; detected table 2; row 2; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,2,8,,PDF page 30; detected table 2; row 2; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,2,9,,PDF page 30; detected table 2; row 2; column 9,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,2,10,BUILT-UP AREA,PDF page 30; detected table 2; row 2; column 10,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,2,14,,PDF page 30; detected table 2; row 2; column 14,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,3,,PDF page 30; detected table 2; row 3; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,4,NORMAL,PDF page 30; detected table 2; row 3; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,5,,PDF page 30; detected table 2; row 3; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,6,,PDF page 30; detected table 2; row 3; column 6,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,7,EXCEPTIONAL,PDF page 30; detected table 2; row 3; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,8,,PDF page 30; detected table 2; row 3; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,9,,PDF page 30; detected table 2; row 3; column 9,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,10,NORMAL,PDF page 30; detected table 2; row 3; column 10,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,11,,PDF page 30; detected table 2; row 3; column 11,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,12,,PDF page 30; detected table 2; row 3; column 12,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,13,EXCEPTIONAL,PDF page 30; detected table 2; row 3; column 13,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,3,14,,PDF page 30; detected table 2; row 3; column 14,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,4,1,1.,PDF page 30; detected table 2; row 4; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,4,2,"National and
State Highways",PDF page 30; detected table 2; row 4; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,4,3,24,PDF page 30; detected table 2; row 4; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,4,6,18,PDF page 30; detected table 2; row 4; column 6,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,4,9,20,PDF page 30; detected table 2; row 4; column 9,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,2,4,12,18,PDF page 30; detected table 2; row 4; column 12,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,3,1,1,CROSS SLOPE OF,PDF page 30; detected table 3; row 1; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,30,3,2,1,THE COUNTRY (%),PDF page 30; detected table 3; row 2; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,1,1,,PDF page 31; detected table 1; row 1; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,1,2,RADIUS OF,PDF page 31; detected table 1; row 1; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,1,3,,PDF page 31; detected table 1; row 1; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,1,4,UPTO 20,PDF page 31; detected table 1; row 1; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,1,5,"21 to
40",PDF page 31; detected table 1; row 1; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,1,6,41 to 60,PDF page 31; detected table 1; row 1; column 6,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,1,7,"61 to
100",PDF page 31; detected table 1; row 1; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,1,8,101 to,PDF page 31; detected table 1; row 1; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,1,9,"Above
300",PDF page 31; detected table 1; row 1; column 9,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,2,8,300,PDF page 31; detected table 1; row 2; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,3,2,CURVE IN M),PDF page 31; detected table 1; row 3; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,4,1,"Extra width
(m) Two lane",PDF page 31; detected table 1; row 4; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,4,4,1.5,PDF page 31; detected table 1; row 4; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,4,5,1.5,PDF page 31; detected table 1; row 4; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,4,6,1.2,PDF page 31; detected table 1; row 4; column 6,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,4,7,0.9,PDF page 31; detected table 1; row 4; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,4,8,0.6,PDF page 31; detected table 1; row 4; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,1,4,9,Nil,PDF page 31; detected table 1; row 4; column 9,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,2,1,1,21 to,PDF page 31; detected table 2; row 1; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,2,2,1,40,PDF page 31; detected table 2; row 2; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,3,1,1,61 to,PDF page 31; detected table 3; row 1; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,3,2,1,100,PDF page 31; detected table 3; row 2; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,4,1,1,Above,PDF page 31; detected table 4; row 1; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,4,2,1,300,PDF page 31; detected table 4; row 2; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,1,1,TYPE OF SECTION,PDF page 31; detected table 5; row 1; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,1,2,Mountainous and Steep terrain (Hilly area),PDF page 31; detected table 5; row 1; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,2,2,,PDF page 31; detected table 5; row 2; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,2,3,Paved,PDF page 31; detected table 5; row 2; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,2,4,Earthen,PDF page 31; detected table 5; row 2; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,2,5,Total,PDF page 31; detected table 5; row 2; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,3,1,"Open Country with Isolated Built up
area",PDF page 31; detected table 5; row 3; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,3,2,Hill Side,PDF page 31; detected table 5; row 3; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,3,3,1.5 m,PDF page 31; detected table 5; row 3; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,3,4,-,PDF page 31; detected table 5; row 3; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,3,5,1.5m,PDF page 31; detected table 5; row 3; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,4,2,"Valley
side",PDF page 31; detected table 5; row 4; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,4,3,1.5m,PDF page 31; detected table 5; row 4; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,4,4,"1.0m
(in mild
terrain)",PDF page 31; detected table 5; row 4; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,4,5,2.5m,PDF page 31; detected table 5; row 4; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,5,1,"Built up area and approaches to
grade separated structures/bridges",PDF page 31; detected table 5; row 5; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,5,2,Hill Side,PDF page 31; detected table 5; row 5; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,5,3,"1.5m
(Raised)",PDF page 31; detected table 5; row 5; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,5,4,-,PDF page 31; detected table 5; row 5; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,5,5,1.5m,PDF page 31; detected table 5; row 5; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,6,2,"Valley
side",PDF page 31; detected table 5; row 6; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,6,3,"1.5m
(Raised)",PDF page 31; detected table 5; row 6; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,6,4,-,PDF page 31; detected table 5; row 6; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,31,5,6,5,1.5m,PDF page 31; detected table 5; row 6; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,1,1,"S.
N
o.",PDF page 32; detected table 1; row 1; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,1,2,,PDF page 32; detected table 1; row 1; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,1,3,Design Chainage,PDF page 32; detected table 1; row 1; column 3,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,1,6,,PDF page 32; detected table 1; row 1; column 6,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,1,7,"Length
(m)",PDF page 32; detected table 1; row 1; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,1,8,Type of TCS,PDF page 32; detected table 1; row 1; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,1,9,Description of TCS,PDF page 32; detected table 1; row 1; column 9,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,2,2,From (km),PDF page 32; detected table 1; row 2; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,2,4,,PDF page 32; detected table 1; row 2; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,2,5,To,PDF page 32; detected table 1; row 2; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,2,6,,PDF page 32; detected table 1; row 2; column 6,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,3,5,(km),PDF page 32; detected table 1; row 3; column 5,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,4,1,Approach Road 1,PDF page 32; detected table 1; row 4; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,5,1,1,PDF page 32; detected table 1; row 5; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,5,2,976 0,PDF page 32; detected table 1; row 5; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,5,4,9796,PDF page 32; detected table 1; row 5; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,5,7,36,PDF page 32; detected table 1; row 5; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,5,8,TCS VIII,PDF page 32; detected table 1; row 5; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,5,9,Both Side Cut,PDF page 32; detected table 1; row 5; column 9,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,6,1,2,PDF page 32; detected table 1; row 6; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,6,2,979 6,PDF page 32; detected table 1; row 6; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,6,4,10106,PDF page 32; detected table 1; row 6; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,6,7,310,PDF page 32; detected table 1; row 6; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,6,8,TCS IX,PDF page 32; detected table 1; row 6; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,6,9,Cut & Cover,PDF page 32; detected table 1; row 6; column 9,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,7,1,3,PDF page 32; detected table 1; row 7; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,7,2,101 06,PDF page 32; detected table 1; row 7; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,7,4,10146,PDF page 32; detected table 1; row 7; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,7,7,40,PDF page 32; detected table 1; row 7; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,7,8,TCS VIII,PDF page 32; detected table 1; row 7; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,7,9,Both Side Cut,PDF page 32; detected table 1; row 7; column 9,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,8,1,4,PDF page 32; detected table 1; row 8; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,8,2,101 46,PDF page 32; detected table 1; row 8; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,8,4,10276,PDF page 32; detected table 1; row 8; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,8,7,130,PDF page 32; detected table 1; row 8; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,8,8,TCS VI,PDF page 32; detected table 1; row 8; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,8,9,High Embankment Section,PDF page 32; detected table 1; row 8; column 9,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,9,1,5,PDF page 32; detected table 1; row 9; column 1,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,9,2,102 76,PDF page 32; detected table 1; row 9; column 2,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,9,4,10506,PDF page 32; detected table 1; row 9; column 4,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,9,7,230,PDF page 32; detected table 1; row 9; column 7,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,9,8,TCS IX,PDF page 32; detected table 1; row 9; column 8,review_required
S011,16148e8d4be1711696ec1f396877fa30afa86f92c2813bb54e90c16b705b8d58,32,1,9,9,Cut & Cover,PDF page 32; detected table 1; row 9; column 9,review_required
